ENSG00000006075	ENSG00000129277	CCL3	CCL4	physical
ENSG00000064393	ENSG00000103275	HIPK2	UBE2I	physical
ENSG00000064393	ENSG00000109670	HIPK2	FBXW7	physical
ENSG00000135341	ENSG00000064393	MAP3K7	HIPK2	physical
ENSG00000064393	ENSG00000135679	HIPK2	MDM2	physical
ENSG00000064393	ENSG00000141510	HIPK2	TP53	physical
ENSG00000064393	ENSG00000157540	HIPK2	DYRK1A	physical
ENSG00000064393	ENSG00000163739	HIPK2	CXCL1	physical
ENSG00000166949	ENSG00000064393	SMAD3	HIPK2	physical
ENSG00000175029	ENSG00000064393	CTBP2	HIPK2	physical
ENSG00000064393	ENSG00000196470	HIPK2	SIAH1	physical
ENSG00000065559	ENSG00000142192	MAP2K4	APP	physical
ENSG00000066044	ENSG00000073008	ELAVL1	PVR	physical
ENSG00000066044	ENSG00000108688	ELAVL1	CCL7	physical
ENSG00000115414	ENSG00000066044	FN1	ELAVL1	physical
ENSG00000121022	ENSG00000066044	COPS5	ELAVL1	physical
ENSG00000066044	ENSG00000129473	ELAVL1	BCL2L2	physical
ENSG00000066044	ENSG00000137801	ELAVL1	THBS1	physical
ENSG00000182621	ENSG00000066044	PLCB1	ELAVL1	physical
ENSG00000066044	ENSG00000067182	ELAVL1	TNFRSF1A	physical
ENSG00000067182	ENSG00000096968	TNFRSF1A	JAK2	physical
ENSG00000067560	ENSG00000120889	RHOA	TNFRSF10B	physical
ENSG00000069869	ENSG00000101017	NEDD4	CD40	physical
ENSG00000069869	ENSG00000157766	NEDD4	ACAN	physical
ENSG00000069869	ENSG00000166949	NEDD4	SMAD3	physical
ENSG00000066044	ENSG00000070756	ELAVL1	PABPC1	physical
ENSG00000070756	ENSG00000128016	PABPC1	ZFP36	physical
ENSG00000101752	ENSG00000070770	MIB1	CSNK2A2	physical
ENSG00000050748	ENSG00000072201	MAPK9	LNX1	physical
ENSG00000072201	ENSG00000142192	LNX1	APP	physical
ENSG00000166925	ENSG00000072201	TSC22D4	LNX1	physical
ENSG00000072201	ENSG00000186891	LNX1	TNFRSF18	physical
ENSG00000128016	ENSG00000072274	ZFP36	TFRC	physical
ENSG00000072401	ENSG00000170345	UBE2D1	FOS	physical
ENSG00000072803	ENSG00000106462	FBXW11	EZH2	physical
ENSG00000112964	ENSG00000072803	GHR	FBXW11	physical
ENSG00000121022	ENSG00000072803	COPS5	FBXW11	physical
ENSG00000072803	ENSG00000134982	FBXW11	APC	physical
ENSG00000072832	ENSG00000026025	CRMP1	VIM	physical
ENSG00000073008	ENSG00000158014	PVR	SLC30A2	physical
ENSG00000073009	ENSG00000101017	IKBKG	CD40	physical
ENSG00000167207	ENSG00000073009	NOD2	IKBKG	physical
ENSG00000073111	ENSG00000108691	MCM2	CCL2	physical
ENSG00000117748	ENSG00000073111	RPA2	MCM2	physical
ENSG00000123374	ENSG00000073111	CDK2	MCM2	physical
ENSG00000073111	ENSG00000142192	MCM2	APP	physical
ENSG00000074181	ENSG00000101384	NOTCH3	JAG1	physical
ENSG00000172270	ENSG00000076984	BSG	MAP2K7	physical
ENSG00000074181	ENSG00000078699	NOTCH3	CBFA2T2	physical
ENSG00000078699	ENSG00000129988	CBFA2T2	LBP	physical
ENSG00000120889	ENSG00000078747	TNFRSF10B	ITCH	physical
ENSG00000115414	ENSG00000079246	FN1	XRCC5	physical
ENSG00000080815	ENSG00000074181	PSEN1	NOTCH3	physical
ENSG00000003402	ENSG00000080824	CFLAR	HSP90AA1	physical
ENSG00000080824	ENSG00000006062	HSP90AA1	MAP3K14	physical
ENSG00000080824	ENSG00000007264	HSP90AA1	MATK	physical
ENSG00000010610	ENSG00000080824	CD4	HSP90AA1	physical
ENSG00000080824	ENSG00000072201	HSP90AA1	LNX1	physical
ENSG00000080824	ENSG00000072803	HSP90AA1	FBXW11	physical
ENSG00000121022	ENSG00000080824	COPS5	HSP90AA1	physical
ENSG00000121022	ENSG00000081041	COPS5	CXCL2	physical
ENSG00000145675	ENSG00000081041	PIK3R1	CXCL2	physical
ENSG00000150991	ENSG00000081041	UBC	CXCL2	physical
ENSG00000006327	ENSG00000082512	TNFRSF12A	TRAF5	physical
ENSG00000082512	ENSG00000055332	TRAF5	EIF2AK2	physical
ENSG00000064300	ENSG00000082512	NGFR	TRAF5	physical
ENSG00000082512	ENSG00000066044	TRAF5	ELAVL1	physical
ENSG00000082512	ENSG00000088888	TRAF5	MAVS	physical
ENSG00000104312	ENSG00000082512	RIPK2	TRAF5	physical
ENSG00000111321	ENSG00000082512	LTBR	TRAF5	physical
ENSG00000082512	ENSG00000115806	TRAF5	GORASP2	physical
ENSG00000120949	ENSG00000082512	TNFRSF8	TRAF5	physical
ENSG00000082512	ENSG00000123609	TRAF5	NMI	physical
ENSG00000126247	ENSG00000082512	CAPNS1	TRAF5	physical
ENSG00000082512	ENSG00000127191	TRAF5	TRAF2	physical
ENSG00000135341	ENSG00000082512	MAP3K7	TRAF5	physical
ENSG00000135679	ENSG00000082512	MDM2	TRAF5	physical
ENSG00000148444	ENSG00000082512	COMMD3	TRAF5	physical
ENSG00000157873	ENSG00000082512	TNFRSF14	TRAF5	physical
ENSG00000082512	ENSG00000164597	TRAF5	COG5	physical
ENSG00000187555	ENSG00000082512	USP7	TRAF5	physical
ENSG00000082701	ENSG00000074181	GSK3B	NOTCH3	physical
ENSG00000102805	ENSG00000082898	CLN5	XPO1	physical
ENSG00000115414	ENSG00000082898	FN1	XPO1	physical
ENSG00000084623	ENSG00000105329	EIF3I	TGFB1	physical
ENSG00000182621	ENSG00000084623	PLCB1	EIF3I	physical
ENSG00000085832	ENSG00000105329	EPS15	TGFB1	physical
ENSG00000066044	ENSG00000085978	ELAVL1	ATG16L1	physical
ENSG00000086200	ENSG00000107295	IPO11	SH3GL2	physical
ENSG00000067560	ENSG00000087077	RHOA	TRIP6	physical
ENSG00000161570	ENSG00000087077	CCL5	TRIP6	physical
ENSG00000165702	ENSG00000087077	GFI1B	TRIP6	physical
ENSG00000066044	ENSG00000087095	ELAVL1	NLK	physical
ENSG00000087095	ENSG00000100401	NLK	RANGAP1	physical
ENSG00000126561	ENSG00000087095	STAT5A	NLK	physical
ENSG00000087245	ENSG00000100234	MMP2	TIMP3	physical
ENSG00000087245	ENSG00000105329	MMP2	TGFB1	physical
ENSG00000087245	ENSG00000108688	MMP2	CCL7	physical
ENSG00000056558	ENSG00000088808	TRAF1	PPP1R13B	physical
ENSG00000088888	ENSG00000096155	MAVS	BAG6	physical
ENSG00000088986	ENSG00000104081	DYNLL1	BMF	physical
ENSG00000102805	ENSG00000089597	CLN5	GANAB	physical
ENSG00000090447	ENSG00000056558	TFAP4	TRAF1	physical
ENSG00000120659	ENSG00000091732	TNFSF11	ZC3HC1	physical
ENSG00000091831	ENSG00000008838	ESR1	MED24	physical
ENSG00000092098	ENSG00000166949	RNF31	SMAD3	physical
ENSG00000115414	ENSG00000092820	FN1	EZR	physical
ENSG00000092820	ENSG00000120889	EZR	TNFRSF10B	physical
ENSG00000036257	ENSG00000093009	CUL3	CDC45	physical
ENSG00000116663	ENSG00000093009	FBXO6	CDC45	physical
ENSG00000169252	ENSG00000094631	ADRB2	HDAC6	physical
ENSG00000095015	ENSG00000101017	MAP3K1	CD40	physical
ENSG00000115414	ENSG00000096155	FN1	BAG6	physical
ENSG00000096155	ENSG00000129988	BAG6	LBP	physical
ENSG00000115414	ENSG00000096171	FN1	VARS	physical
ENSG00000096384	ENSG00000167207	HSP90AB1	NOD2	physical
ENSG00000010810	ENSG00000096968	FYN	JAK2	physical
ENSG00000096968	ENSG00000027697	JAK2	IFNGR1	physical
ENSG00000112964	ENSG00000096968	GHR	JAK2	physical
ENSG00000096968	ENSG00000113494	JAK2	PRLR	physical
ENSG00000096968	ENSG00000126561	JAK2	STAT5A	physical
ENSG00000096968	ENSG00000157404	JAK2	KIT	physical
ENSG00000160791	ENSG00000096968	CCR5	JAK2	physical
ENSG00000096996	ENSG00000044574	IL12RB1	HSPA5	physical
ENSG00000110944	ENSG00000096996	IL23A	IL12RB1	physical
ENSG00000097007	ENSG00000170345	ABL1	FOS	physical
ENSG00000129988	ENSG00000099381	LBP	SETD1A	physical
ENSG00000120659	ENSG00000099899	TNFSF11	TRMT2A	physical
ENSG00000110786	ENSG00000100030	PTPN5	MAPK1	physical
ENSG00000100030	ENSG00000126561	MAPK1	STAT5A	physical
ENSG00000149968	ENSG00000100234	MMP3	TIMP3	physical
ENSG00000101752	ENSG00000100241	MIB1	SBF1	physical
ENSG00000026508	ENSG00000100393	CD44	EP300	physical
ENSG00000100393	ENSG00000096155	EP300	BAG6	physical
ENSG00000100393	ENSG00000125618	EP300	PAX8	physical
ENSG00000086200	ENSG00000100401	IPO11	RANGAP1	physical
ENSG00000101752	ENSG00000100401	MIB1	RANGAP1	physical
ENSG00000161570	ENSG00000100401	CCL5	RANGAP1	physical
ENSG00000182621	ENSG00000100401	PLCB1	RANGAP1	physical
ENSG00000129988	ENSG00000100567	LBP	PSMA3	physical
ENSG00000100567	ENSG00000143106	PSMA3	PSMA5	physical
ENSG00000100632	ENSG00000107295	ERH	SH3GL2	physical
ENSG00000056558	ENSG00000100721	TRAF1	TCL1A	physical
ENSG00000100784	ENSG00000072832	RPS6KA5	CRMP1	physical
ENSG00000080824	ENSG00000100784	HSP90AA1	RPS6KA5	physical
ENSG00000100784	ENSG00000100030	RPS6KA5	MAPK1	genetic
ENSG00000100784	ENSG00000100393	RPS6KA5	EP300	physical
ENSG00000100784	ENSG00000100632	RPS6KA5	ERH	physical
ENSG00000100784	ENSG00000106211	RPS6KA5	HSPB1	physical
ENSG00000100784	ENSG00000106462	RPS6KA5	EZH2	physical
ENSG00000100784	ENSG00000109103	RPS6KA5	UNC119	physical
ENSG00000100784	ENSG00000109320	RPS6KA5	NFKB1	physical
ENSG00000112062	ENSG00000100784	MAPK14	RPS6KA5	physical
ENSG00000115414	ENSG00000100784	FN1	RPS6KA5	physical
ENSG00000100784	ENSG00000115966	RPS6KA5	ATF2	physical
ENSG00000100784	ENSG00000127616	RPS6KA5	SMARCA4	physical
ENSG00000132383	ENSG00000100784	RPA1	RPS6KA5	physical
ENSG00000100784	ENSG00000137834	RPS6KA5	SMAD6	physical
ENSG00000100784	ENSG00000142192	RPS6KA5	APP	physical
ENSG00000100784	ENSG00000164924	RPS6KA5	YWHAZ	physical
ENSG00000100784	ENSG00000173039	RPS6KA5	RELA	physical
ENSG00000184900	ENSG00000100784	SUMO3	RPS6KA5	physical
ENSG00000204435	ENSG00000100784	CSNK2B	RPS6KA5	physical
ENSG00000100985	ENSG00000105329	MMP9	TGFB1	physical
ENSG00000100985	ENSG00000124875	MMP9	CXCL6	physical
ENSG00000100985	ENSG00000166949	MMP9	SMAD3	genetic
ENSG00000101017	ENSG00000023445	CD40	BIRC3	physical
ENSG00000056972	ENSG00000101017	TRAF3IP2	CD40	physical
ENSG00000101017	ENSG00000065559	CD40	MAP2K4	physical
ENSG00000101017	ENSG00000069869	CD40	NEDD4	physical
ENSG00000101017	ENSG00000076984	CD40	MAP2K7	physical
ENSG00000101017	ENSG00000079246	CD40	XRCC5	physical
ENSG00000101017	ENSG00000105202	CD40	FBL	physical
ENSG00000101017	ENSG00000107643	CD40	MAPK8	physical
ENSG00000101017	ENSG00000110395	CD40	CBL	physical
ENSG00000101017	ENSG00000127191	CD40	TRAF2	physical
ENSG00000101017	ENSG00000145675	CD40	PIK3R1	physical
ENSG00000151929	ENSG00000101017	BAG3	CD40	physical
ENSG00000101017	ENSG00000179218	CD40	CALR	physical
ENSG00000101017	ENSG00000185104	CD40	FAF1	physical
ENSG00000101017	ENSG00000196419	CD40	XRCC6	physical
ENSG00000101017	ENSG00000215301	CD40	DDX3X	physical
ENSG00000121966	ENSG00000101057	CXCR4	MYBL2	physical
ENSG00000182621	ENSG00000101266	PLCB1	CSNK2A1	physical
ENSG00000101384	ENSG00000134250	JAG1	NOTCH2	physical
ENSG00000101752	ENSG00000101384	MIB1	JAG1	physical
ENSG00000172270	ENSG00000101986	BSG	ABCD1	physical
ENSG00000102265	ENSG00000114942	TIMP1	EEF1B2	physical
ENSG00000116663	ENSG00000102265	FBXO6	TIMP1	physical
ENSG00000102265	ENSG00000149968	TIMP1	MMP3	physical
ENSG00000102265	ENSG00000196611	TIMP1	MMP1	physical
ENSG00000149968	ENSG00000102805	MMP3	CLN5	physical
ENSG00000056558	ENSG00000102871	TRAF1	TRADD	physical
ENSG00000120889	ENSG00000102871	TNFRSF10B	TRADD	physical
ENSG00000103126	ENSG00000105229	AXIN1	PIAS4	physical
ENSG00000103266	ENSG00000003402	STUB1	CFLAR	physical
ENSG00000103266	ENSG00000127191	STUB1	TRAF2	physical
ENSG00000103266	ENSG00000142192	STUB1	APP	physical
ENSG00000166949	ENSG00000103266	SMAD3	STUB1	physical
ENSG00000103275	ENSG00000122877	UBE2I	EGR2	physical
ENSG00000104081	ENSG00000138755	BMF	CXCL9	physical
ENSG00000104312	ENSG00000167207	RIPK2	NOD2	physical
ENSG00000170345	ENSG00000104529	FOS	EEF1D	physical
ENSG00000149968	ENSG00000104805	MMP3	NUCB1	physical
ENSG00000102265	ENSG00000104823	TIMP1	ECH1	physical
ENSG00000104969	ENSG00000087077	SGTA	TRIP6	physical
ENSG00000104969	ENSG00000096155	SGTA	BAG6	physical
ENSG00000104969	ENSG00000132646	SGTA	PCNA	physical
ENSG00000104969	ENSG00000161609	SGTA	CCDC155	physical
ENSG00000106462	ENSG00000105202	EZH2	FBL	physical
ENSG00000066044	ENSG00000105229	ELAVL1	PIAS4	physical
ENSG00000134470	ENSG00000105229	IL15RA	PIAS4	physical
ENSG00000105229	ENSG00000166949	PIAS4	SMAD3	physical
ENSG00000106511	ENSG00000105329	MEOX2	TGFB1	physical
ENSG00000072201	ENSG00000105397	LNX1	TYK2	physical
ENSG00000096996	ENSG00000105397	IL12RB1	TYK2	physical
ENSG00000149968	ENSG00000105426	MMP3	PTPRS	physical
ENSG00000163823	ENSG00000105617	CCR1	LENG1	physical
ENSG00000157404	ENSG00000105639	KIT	JAK3	physical
ENSG00000105647	ENSG00000157404	PIK3R2	KIT	physical
ENSG00000160791	ENSG00000105647	CCR5	PIK3R2	physical
ENSG00000066044	ENSG00000106070	ELAVL1	GRB10	physical
ENSG00000106100	ENSG00000005513	NOD1	SOX8	physical
ENSG00000106211	ENSG00000129988	HSPB1	LBP	physical
ENSG00000120659	ENSG00000106462	TNFSF11	EZH2	physical
ENSG00000106511	ENSG00000149968	MEOX2	MMP3	physical
ENSG00000106952	ENSG00000120949	TNFSF8	TNFRSF8	physical
ENSG00000107295	ENSG00000078747	SH3GL2	ITCH	physical
ENSG00000107295	ENSG00000110395	SH3GL2	CBL	physical
ENSG00000136244	ENSG00000107295	IL6	SH3GL2	physical
ENSG00000107295	ENSG00000142192	SH3GL2	APP	physical
ENSG00000147601	ENSG00000107295	TERF1	SH3GL2	physical
ENSG00000115414	ENSG00000107562	FN1	CXCL12	physical
ENSG00000121966	ENSG00000107562	CXCR4	CXCL12	physical
ENSG00000107643	ENSG00000104081	MAPK8	BMF	physical
ENSG00000107643	ENSG00000120889	MAPK8	TNFRSF10B	physical
ENSG00000108424	ENSG00000105229	KPNB1	PIAS4	physical
ENSG00000101752	ENSG00000108561	MIB1	C1QBP	physical
ENSG00000169252	ENSG00000108561	ADRB2	C1QBP	physical
ENSG00000108688	ENSG00000135018	CCL7	UBQLN1	physical
ENSG00000163823	ENSG00000108688	CCR1	CCL7	physical
ENSG00000108691	ENSG00000073111	CCL2	MCM2	physical
ENSG00000108691	ENSG00000093009	CCL2	CDC45	physical
ENSG00000108691	ENSG00000112118	CCL2	MCM3	physical
ENSG00000108691	ENSG00000121807	CCL2	CCR2	physical
ENSG00000108691	ENSG00000132646	CCL2	PCNA	physical
ENSG00000108691	ENSG00000166508	CCL2	MCM7	physical
ENSG00000183625	ENSG00000108691	CCR3	CCL2	physical
ENSG00000108953	ENSG00000105329	YWHAE	TGFB1	physical
ENSG00000105426	ENSG00000109103	PTPRS	UNC119	physical
ENSG00000109320	ENSG00000120885	NFKB1	CLU	physical
ENSG00000109320	ENSG00000128016	NFKB1	ZFP36	physical
ENSG00000109670	ENSG00000008838	FBXW7	MED24	physical
ENSG00000101384	ENSG00000109670	JAG1	FBXW7	physical
ENSG00000109906	ENSG00000102265	ZBTB16	TIMP1	physical
ENSG00000074181	ENSG00000110395	NOTCH3	CBL	physical
ENSG00000120889	ENSG00000110395	TNFRSF10B	CBL	physical
ENSG00000110395	ENSG00000157404	CBL	KIT	physical
ENSG00000110395	ENSG00000166949	CBL	SMAD3	physical
ENSG00000138755	ENSG00000110786	CXCL9	PTPN5	physical
ENSG00000162735	ENSG00000110944	PEX19	IL23A	physical
ENSG00000111321	ENSG00000120889	LTBR	TNFRSF10B	physical
ENSG00000111676	ENSG00000078699	ATN1	CBFA2T2	physical
ENSG00000080815	ENSG00000111802	PSEN1	TDP2	physical
ENSG00000120949	ENSG00000111802	TNFRSF8	TDP2	physical
ENSG00000154721	ENSG00000111802	JAM2	TDP2	physical
ENSG00000166949	ENSG00000111802	SMAD3	TDP2	physical
ENSG00000169252	ENSG00000112062	ADRB2	MAPK14	physical
ENSG00000100567	ENSG00000112118	PSMA3	MCM3	physical
ENSG00000101752	ENSG00000112118	MIB1	MCM3	physical
ENSG00000121022	ENSG00000112118	COPS5	MCM3	physical
ENSG00000112964	ENSG00000103266	GHR	STUB1	physical
ENSG00000112964	ENSG00000104969	GHR	SGTA	physical
ENSG00000112964	ENSG00000105397	GHR	TYK2	physical
ENSG00000106070	ENSG00000112964	GRB10	GHR	physical
ENSG00000112964	ENSG00000113558	GHR	SKP1	physical
ENSG00000145675	ENSG00000112964	PIK3R1	GHR	physical
ENSG00000112964	ENSG00000166167	GHR	BTRC	physical
ENSG00000112964	ENSG00000168610	GHR	STAT3	physical
ENSG00000177885	ENSG00000112964	GRB2	GHR	physical
ENSG00000112964	ENSG00000184557	GHR	SOCS3	physical
ENSG00000113494	ENSG00000005339	PRLR	CREBBP	physical
ENSG00000113494	ENSG00000072803	PRLR	FBXW11	physical
ENSG00000113494	ENSG00000096968	PRLR	JAK2	physical
ENSG00000113494	ENSG00000135605	PRLR	TEC	physical
ENSG00000113494	ENSG00000166167	PRLR	BTRC	physical
ENSG00000173757	ENSG00000113494	STAT5B	PRLR	physical
ENSG00000184557	ENSG00000113494	SOCS3	PRLR	physical
ENSG00000113494	ENSG00000196262	PRLR	PPIA	physical
ENSG00000113558	ENSG00000091732	SKP1	ZC3HC1	physical
ENSG00000113558	ENSG00000109670	SKP1	FBXW7	physical
ENSG00000123374	ENSG00000113558	CDK2	SKP1	physical
ENSG00000113916	ENSG00000120949	BCL6	TNFRSF8	physical
ENSG00000114423	ENSG00000157404	CBLB	KIT	physical
ENSG00000010610	ENSG00000114942	CD4	EEF1B2	physical
ENSG00000101752	ENSG00000115053	MIB1	NCL	physical
ENSG00000115414	ENSG00000073111	FN1	MCM2	physical
ENSG00000115414	ENSG00000085832	FN1	EPS15	physical
ENSG00000115414	ENSG00000130396	FN1	MLLT4	physical
ENSG00000056558	ENSG00000115806	TRAF1	GORASP2	physical
ENSG00000204469	ENSG00000115806	PRRC2A	GORASP2	physical
ENSG00000115884	ENSG00000142192	SDC1	APP	physical
ENSG00000161570	ENSG00000115884	CCL5	SDC1	physical
ENSG00000115966	ENSG00000164171	ATF2	ITGA2	physical
ENSG00000116663	ENSG00000105329	FBXO6	TGFB1	physical
ENSG00000116663	ENSG00000120885	FBXO6	CLU	physical
ENSG00000117335	ENSG00000010278	CD46	CD9	physical
